market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,screen_economic_salience,screen_information_asymmetry,screen_topic,screen_rationale,screen_verdict,screen_drop_reason
629439,will-the-republicans-win-the-maryland-governor-race-in-2026,Will the Republicans win the Maryland governor race in 2026?,Will the Republicans win the Maryland governor race in 2026?,"This market will resolve according to the winner of the 2026 Maryland gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maryland-governor-winner-2026,Maryland Governor Election Winner,9098.199646000005,13622.59404,False,,"[""99454680080858182975916786322594927636228275589135289499749895045005789315019"", ""56155921462165675245063764296994337178368244177849069777989554232578924728272""]",https://polymarket.com/market/will-the-republicans-win-the-maryland-governor-race-in-2026,75.0,elections,europe,maryland-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629438,will-the-democrats-win-the-maryland-governor-race-in-2026,Will the Democrats win the Maryland governor race in 2026?,Will the Democrats win the Maryland governor race in 2026?,"This market will resolve according to the winner of the 2026 Maryland gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maryland-governor-winner-2026,Maryland Governor Election Winner,13006.681096000004,17182.70312,False,,"[""21509039698927424303190259436702262868147960450053769072201076877922760800234"", ""61059317298180515598301968520737758441265273977469929832715117586893344185237""]",https://polymarket.com/market/will-the-democrats-win-the-maryland-governor-race-in-2026,75.0,elections,europe,maryland-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629426,will-the-republicans-win-the-maine-governor-race-in-2026,Will the Republicans win the Maine governor race in 2026?,Will the Republicans win the Maine governor race in 2026?,"This market will resolve according to the winner of the 2026 Maine gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maine-governor-winner-2026,Maine Governor Election Winner,7726.522583999999,18388.91693,False,,"[""77900872247159891045693614974240851672235710405168744753050508553885061962390"", ""39427014826257060612750295323428415519029045306172068408478691177307792399817""]",https://polymarket.com/market/will-the-republicans-win-the-maine-governor-race-in-2026,75.0,elections,europe,maine-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629413,will-the-republicans-win-the-kansas-governor-race-in-2026,Will the Republicans win the Kansas governor race in 2026?,Will the Republicans win the Kansas governor race in 2026?,"This market will resolve according to the winner of the 2026 Kansas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,kansas-governor-winner-2026,Kansas Governor Election Winner,11303.470720999998,1622.3319,False,,"[""63693837389044553718411703128182914158332390182546987000527783026710645197027"", ""67083865982621347962588306486968672865410439281803783157758359046366394195666""]",https://polymarket.com/market/will-the-republicans-win-the-kansas-governor-race-in-2026,75.0,elections,europe,kansas-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629544,will-the-democrats-win-the-new-york-governor-race-in-2026,Will the Democrats win the New York governor race in 2026?,Will the Democrats win the New York governor race in 2026?,"This market will resolve according to the winner of the 2026 New York gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,new-york-governor-winner-2026,New York Governor Election Winner,49219.46379600001,15353.3485,False,,"[""64050273355694113671090110638685043795558853994186493795797238541534244584786"", ""89871775413723061310900874811289289046282365859042241773701889222569854585191""]",https://polymarket.com/market/will-the-democrats-win-the-new-york-governor-race-in-2026,75.0,elections,europe,new-york-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629734,will-the-republicans-win-the-wyoming-governor-race-in-2026,Will the Republicans win the Wyoming governor race in 2026?,Will the Republicans win the Wyoming governor race in 2026?,"This market will resolve according to the winner of the 2026 Wyoming gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wyoming-governor-winner-2026,Wyoming Governor Election Winner,8523.057730999999,14609.08664,False,,"[""110662231382210721528347530139180000273032668591469451320298639508988983810813"", ""99976219015035965574168901976309503181134185471894698064889695342472682228094""]",https://polymarket.com/market/will-the-republicans-win-the-wyoming-governor-race-in-2026,75.0,elections,europe,wyoming-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629721,will-the-republicans-win-the-wisconsin-governor-race-in-2026,Will the Republicans win the Wisconsin governor race in 2026?,Will the Republicans win the Wisconsin governor race in 2026?,"This market will resolve according to the winner of the 2026 Wisconsin gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wisconsin-governor-winner-2026,Wisconsin Governor Election Winner,242449.136846,69808.7673,False,,"[""110568426700454908727813010666782278712329569099119457880819387703511785225289"", ""94997938472772845981621371346408480728260037625129184428077443070579239724265""]",https://polymarket.com/market/will-the-republicans-win-the-wisconsin-governor-race-in-2026,75.0,elections,europe,wisconsin-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629720,will-the-democrats-win-the-wisconsin-governor-race-in-2026,Will the Democrats win the Wisconsin governor race in 2026?,Will the Democrats win the Wisconsin governor race in 2026?,"This market will resolve according to the winner of the 2026 Wisconsin gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wisconsin-governor-winner-2026,Wisconsin Governor Election Winner,270710.462363,98808.6607,False,,"[""47540146623620182724372695903724852067595146419459482790641441152489267651664"", ""9425494630420524762356091484606706289169789796333686976670441967109493832767""]",https://polymarket.com/market/will-the-democrats-win-the-wisconsin-governor-race-in-2026,75.0,elections,europe,wisconsin-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629708,will-the-republicans-win-the-vermont-governor-race-in-2026,Will the Republicans win the Vermont governor race in 2026?,Will the Republicans win the Vermont governor race in 2026?,"This market will resolve according to the winner of the 2026 Vermont gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,vermont-governor-winner-2026,Vermont Governor Election Winner,25794.780408000013,19680.8274,False,,"[""41583919731714354912849507182398941127545694257513505398713274521520484370640"", ""77561864081904257466881861992966973663334838144590020887681006880259960197549""]",https://polymarket.com/market/will-the-republicans-win-the-vermont-governor-race-in-2026,75.0,elections,europe,vermont-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629707,will-the-democrats-win-the-vermont-governor-race-in-2026,Will the Democrats win the Vermont governor race in 2026?,Will the Democrats win the Vermont governor race in 2026?,"This market will resolve according to the winner of the 2026 Vermont gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,vermont-governor-winner-2026,Vermont Governor Election Winner,33612.460177,24199.97452,False,,"[""60184991030711150053889856154789765911962237408503307206289529109604385579009"", ""63691357964355397861776339416833450653158434687925250159757815624217137833471""]",https://polymarket.com/market/will-the-democrats-win-the-vermont-governor-race-in-2026,75.0,elections,europe,vermont-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629691,will-the-republicans-win-the-texas-governor-race-in-2026,Will the Republicans win the Texas governor race in 2026?,Will the Republicans win the Texas governor race in 2026?,"This market will resolve according to the winner of the 2026 Texas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,texas-governor-winner-2026,Texas Governor Election Winner,38336.73971700001,21077.42416,False,,"[""54743173400191373818547682740700297683169841200363505623023527116388816282328"", ""1866695229821909795321299492017203124655045093500207568743162324352894510180""]",https://polymarket.com/market/will-the-republicans-win-the-texas-governor-race-in-2026,75.0,elections,europe,texas-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629690,will-the-democrats-win-the-texas-governor-race-in-2026,Will the Democrats win the Texas governor race in 2026?,Will the Democrats win the Texas governor race in 2026?,"This market will resolve according to the winner of the 2026 Texas gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,texas-governor-winner-2026,Texas Governor Election Winner,50397.22184699999,11639.2252,False,,"[""48232987449750988261789196083999659380058157021032932634331257492238853387252"", ""72484470323457781490418074887818414956328925259630173408815876344351328006429""]",https://polymarket.com/market/will-the-democrats-win-the-texas-governor-race-in-2026,75.0,elections,europe,texas-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629667,will-the-republicans-win-the-tennessee-governor-race-in-2026,Will the Republicans win the Tennessee governor race in 2026?,Will the Republicans win the Tennessee governor race in 2026?,"This market will resolve according to the winner of the 2026 Tennessee gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,tennessee-governor-winner-2026,Tennessee Governor Election Winner,5501.550538,11219.17624,False,,"[""24326213014906491852819643583064878883456155870415421965354259617491710449915"", ""48343513797313535139742557170888827052841827464414389814991107121857596719575""]",https://polymarket.com/market/will-the-republicans-win-the-tennessee-governor-race-in-2026,75.0,elections,europe,tennessee-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629666,will-the-democrats-win-the-tennessee-governor-race-in-2026,Will the Democrats win the Tennessee governor race in 2026?,Will the Democrats win the Tennessee governor race in 2026?,"This market will resolve according to the winner of the 2026 Tennessee gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,tennessee-governor-winner-2026,Tennessee Governor Election Winner,2778.658182999998,13401.63779,False,,"[""42092635016892213098098431597314233695276464574605657188222427223673881775927"", ""98575404987824247968035554378138502826375834662434598159433509586324667676456""]",https://polymarket.com/market/will-the-democrats-win-the-tennessee-governor-race-in-2026,75.0,elections,europe,tennessee-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629654,will-the-republicans-win-the-south-dakota-governor-race-in-2026,Will the Republicans win the South Dakota governor race in 2026?,Will the Republicans win the South Dakota governor race in 2026?,"This market will resolve according to the winner of the 2026 South Dakota gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-dakota-governor-winner-2026,South Dakota Governor Election Winner,7548.208166999999,12698.8096,False,,"[""33837211479232375079024923304907620849682048653904904303440832993092201214603"", ""38302880535951403336098668563481174440950945234701506433179054905474679477705""]",https://polymarket.com/market/will-the-republicans-win-the-south-dakota-governor-race-in-2026,75.0,elections,europe,south-dakota-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629653,will-the-democrats-win-the-south-dakota-governor-race-in-2026,Will the Democrats win the South Dakota governor race in 2026?,Will the Democrats win the South Dakota governor race in 2026?,"This market will resolve according to the winner of the 2026 South Dakota gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-dakota-governor-winner-2026,South Dakota Governor Election Winner,12227.865608000002,15316.90308,False,,"[""19857809653204352084235953967001149759321806996646353766198011041287290557051"", ""81928830076368461059680704904933018599743089984775447893064772019302534185483""]",https://polymarket.com/market/will-the-democrats-win-the-south-dakota-governor-race-in-2026,75.0,elections,europe,south-dakota-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629425,will-the-democrats-win-the-maine-governor-race-in-2026,Will the Democrats win the Maine governor race in 2026?,Will the Democrats win the Maine governor race in 2026?,"This market will resolve according to the winner of the 2026 Maine gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,maine-governor-winner-2026,Maine Governor Election Winner,26285.287095000003,18598.22753,False,,"[""92845243966002494782242842696395378111295494684532387488276103452077216171518"", ""24881767450639056263521368837377769213210166022664275303369919457991423602034""]",https://polymarket.com/market/will-the-democrats-win-the-maine-governor-race-in-2026,75.0,elections,europe,maine-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629640,will-the-democrats-win-the-south-carolina-governor-race-in-2026,Will the Democrats win the South Carolina governor race in 2026?,Will the Democrats win the South Carolina governor race in 2026?,"This market will resolve according to the winner of the 2026 South Carolina gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,south-carolina-governor-winner-2026,South Carolina Governor Election Winner,7220.777264000001,24696.38484,False,,"[""69673263487139231624315897585768201230841320475352635832819992690850228911127"", ""60881151017130321740345136601526104676952077782755755891584789189096989545525""]",https://polymarket.com/market/will-the-democrats-win-the-south-carolina-governor-race-in-2026,75.0,elections,europe,south-carolina-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629629,will-an-independent-win-the-rhode-island-governor-race-in-2026,Will an independent win the Rhode Island governor race in 2026?,Will an independent win the Rhode Island governor race in 2026?,"This market will resolve according to the winner of the 2026 Rhode Island gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-governor-winner-2026,Rhode Island Governor Election Winner,1987.016193,9558.42818,False,,"[""13165388174900569619328636459480727052834519645059869980549561071064022087971"", ""111202902854619594912757736606690792075061552960837186030975224474972751918924""]",https://polymarket.com/market/will-an-independent-win-the-rhode-island-governor-race-in-2026,75.0,elections,europe,rhode-island-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629628,will-the-republicans-win-the-rhode-island-governor-race-in-2026,Will the Republicans win the Rhode Island governor race in 2026?,Will the Republicans win the Rhode Island governor race in 2026?,"This market will resolve according to the winner of the 2026 Rhode Island gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-governor-winner-2026,Rhode Island Governor Election Winner,10236.612165000004,12770.0201,False,,"[""102532646565376609462398061495436415751549869365588135784659237547896983513156"", ""10715098541516047115241310337325864327460214984462087775958463808642042359347""]",https://polymarket.com/market/will-the-republicans-win-the-rhode-island-governor-race-in-2026,75.0,elections,europe,rhode-island-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629627,will-the-democrats-win-the-rhode-island-governor-race-in-2026,Will the Democrats win the Rhode Island governor race in 2026?,Will the Democrats win the Rhode Island governor race in 2026?,"This market will resolve according to the winner of the 2026 Rhode Island gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,rhode-island-governor-winner-2026,Rhode Island Governor Election Winner,56330.488501,35352.19439,False,,"[""12963869833838696349134591178892586509546549676681530057691780490969939726649"", ""75325800980805191432247713433059602003287797994426454877102862804464373217417""]",https://polymarket.com/market/will-the-democrats-win-the-rhode-island-governor-race-in-2026,75.0,elections,europe,rhode-island-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629615,will-the-republicans-win-the-pennsylvania-governor-race-in-2026,Will the Republicans win the Pennsylvania governor race in 2026?,Will the Republicans win the Pennsylvania governor race in 2026?,"This market will resolve according to the winner of the 2026 Pennsylvania gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,pennsylvania-governor-winner-2026,Pennsylvania Governor Election Winner,41635.296517,48401.04231,False,,"[""5688801435889428424829669547673250506620304454224290559333533905846390372394"", ""21024189438556491499983312864085506291201006475691953166988844977583635820413""]",https://polymarket.com/market/will-the-republicans-win-the-pennsylvania-governor-race-in-2026,75.0,elections,europe,pennsylvania-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629614,will-the-democrats-win-the-pennsylvania-governor-race-in-2026,Will the Democrats win the Pennsylvania governor race in 2026?,Will the Democrats win the Pennsylvania governor race in 2026?,"This market will resolve according to the winner of the 2026 Pennsylvania gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,pennsylvania-governor-winner-2026,Pennsylvania Governor Election Winner,7465.448422999999,17310.9169,False,,"[""86158564038726526008163887440654010269502827272776903587995739265573029112945"", ""20918140760474946630045567241666208575510335017424226516022596966030394605413""]",https://polymarket.com/market/will-the-democrats-win-the-pennsylvania-governor-race-in-2026,75.0,elections,europe,pennsylvania-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629584,will-the-republicans-win-the-oregon-governor-race-in-2026,Will the Republicans win the Oregon governor race in 2026?,Will the Republicans win the Oregon governor race in 2026?,"This market will resolve according to the winner of the 2026 Oregon gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-governor-winner-2026,Oregon Governor Election Winner,16178.226808999996,15030.7022,False,,"[""60638893393471159707288518099941698438888451383700859041754575565737488871199"", ""20648510697913817659399065554892739311338993894582582168950491913704093219808""]",https://polymarket.com/market/will-the-republicans-win-the-oregon-governor-race-in-2026,75.0,elections,europe,oregon-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629583,will-the-democrats-win-the-oregon-governor-race-in-2026,Will the Democrats win the Oregon governor race in 2026?,Will the Democrats win the Oregon governor race in 2026?,"This market will resolve according to the winner of the 2026 Oregon gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-governor-winner-2026,Oregon Governor Election Winner,21705.949999999997,14292.213,False,,"[""9755787435930070640870536823763281543938387827225853124824813626465365556107"", ""46486910951407358308537327861577419089696653684888928429256333235431031567968""]",https://polymarket.com/market/will-the-democrats-win-the-oregon-governor-race-in-2026,75.0,elections,europe,oregon-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629571,will-the-republicans-win-the-oklahoma-governor-race-in-2026,Will the Republicans win the Oklahoma governor race in 2026?,Will the Republicans win the Oklahoma governor race in 2026?,"This market will resolve according to the winner of the 2026 Oklahoma gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oklahoma-governor-winner-2026,Oklahoma Governor Election Winner,12215.187492999998,14900.8111,False,,"[""12195532376431728872322429427491005809800415403259444414908025975252692275196"", ""70400850745105924579032258999370614016356127378629300586837478000148390833708""]",https://polymarket.com/market/will-the-republicans-win-the-oklahoma-governor-race-in-2026,75.0,elections,europe,oklahoma-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
