market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url,condition_id,relevance_score,primary_topic,country_or_region,event_family,information_structure,hard_rejected,classification_reason,screen_economic_salience,screen_information_asymmetry,screen_topic,screen_rationale,screen_verdict,screen_drop_reason
635007,will-edna-devries-win-the-2026-alaska-governor-election,Will Edna DeVries win the 2026 Alaska governor election?,Will Edna DeVries win the 2026 Alaska governor election?,"This market will resolve according to the candidate who wins the 2026 Alaska gubernatorial election currently scheduled for November 3, 2026.  

If the results of the election are not confirmed by July 31, 2027, this market will resolve to ""Other"".  

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in Alaska for the same candidate, this market will resolve based on official certification.",,,alaska-governor-election-winner,Alaska Governor Election Winner  ,29460.527506,15611.12319,False,2026-11-04T04:59:00Z,"[""48980909355655999335735137257645181263137606430167981969161035375590984102791"", ""64966896006719008074063340757705725595139708147746532030558042213894942485771""]",https://polymarket.com/market/will-edna-devries-win-the-2026-alaska-governor-election,0xe2edbfb83c9b0256b10c93e59f4677d942792ea014274d9c00dc72a38b3c2592,75.0,elections,europe,alaska-governor-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
635008,will-matt-heilala-win-the-2026-alaska-governor-election,Will Matt Heilala win the 2026 Alaska governor election?,Will Matt Heilala win the 2026 Alaska governor election?,"This market will resolve according to the candidate who wins the 2026 Alaska gubernatorial election currently scheduled for November 3, 2026.  

If the results of the election are not confirmed by July 31, 2027, this market will resolve to ""Other"".  

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in Alaska for the same candidate, this market will resolve based on official certification.",,,alaska-governor-election-winner,Alaska Governor Election Winner  ,42955.35032599999,27477.69413,False,2026-11-04T04:59:00Z,"[""41775449479665930068266329795278714167204411479685732105862933499385131340367"", ""113473521542910478197158103741391826457123704776487916253298517201682293793688""]",https://polymarket.com/market/will-matt-heilala-win-the-2026-alaska-governor-election,0x9e7789f9f3bb79883fab8c7c35db58a8834ef442a67d30c780cca57a5f251dc7,75.0,elections,europe,alaska-governor-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
635009,will-shelley-hughes-win-the-2026-alaska-governor-election,Will Shelley Hughes win the 2026 Alaska governor election?,Will Shelley Hughes win the 2026 Alaska governor election?,"This market will resolve according to the candidate who wins the 2026 Alaska gubernatorial election currently scheduled for November 3, 2026.  

If the results of the election are not confirmed by July 31, 2027, this market will resolve to ""Other"".  

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in Alaska for the same candidate, this market will resolve based on official certification.",,,alaska-governor-election-winner,Alaska Governor Election Winner  ,17123.834035000003,15358.71045,False,2026-11-04T04:59:00Z,"[""29296582863501339972029548154128549466562842084431320516838210161873614946088"", ""104855517422265025076370671183295591131138907769453226583035147182707514195839""]",https://polymarket.com/market/will-shelley-hughes-win-the-2026-alaska-governor-election,0x12923582cca8ff08ea1bb23e4e042b80e11fae9974d528d9f19249e5ad131f2a,75.0,elections,europe,alaska-governor-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630989,will-the-democrats-win-the-west-virginia-senate-race-in-2026,Will the Democrats win the West Virginia Senate race in 2026?,Will the Democrats win the West Virginia Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm West Virginia U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,west-virginia-senate-election-winner,West Virginia Senate Election Winner,5112.989320000001,12697.38647,False,,"[""110692470670299760609405767524469998656804613573367102042492015567399413436772"", ""89611284751983444666516772199088261836184128361026213372833195934667653681164""]",https://polymarket.com/market/will-the-democrats-win-the-west-virginia-senate-race-in-2026,0xe109380d49786b25c8c20ca88bfbf5ffabbe0a91a25a9d8795312d5a9701f998,75.0,elections,united_states,west-virginia-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630990,will-the-republicans-win-the-west-virginia-senate-race-in-2026,Will the Republicans win the West Virginia Senate race in 2026?,Will the Republicans win the West Virginia Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm West Virginia U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,west-virginia-senate-election-winner,West Virginia Senate Election Winner,10846.194514000004,15996.80885,False,,"[""103563721501446582736235672026641229118201717908465299005521462931975944512517"", ""23395400070140850878802468480151807289611968843746307012852845052388143063303""]",https://polymarket.com/market/will-the-republicans-win-the-west-virginia-senate-race-in-2026,0x45603784c0d1f2dab989eee4771b16a64d8ae01eac147df2e56a1582def49aab,75.0,elections,united_states,west-virginia-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631002,will-the-democrats-win-the-wyoming-senate-race-in-2026,Will the Democrats win the Wyoming Senate race in 2026?,Will the Democrats win the Wyoming Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Wyoming U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wyoming-senate-election-winner,Wyoming Senate Election Winner,5684.753125,26295.20719,False,,"[""49797779751182114244550178900838522175054943127409025738411962628574218037267"", ""19478516824999166368089016534393288198149272568651281887970566028826732946055""]",https://polymarket.com/market/will-the-democrats-win-the-wyoming-senate-race-in-2026,0x4b025f45ecb861a81d74f472acd662f10553b18fa0ad71de7d5391bf2ba068ed,75.0,elections,united_states,wyoming-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631003,will-the-republicans-win-the-wyoming-senate-race-in-2026,Will the Republicans win the Wyoming Senate race in 2026?,Will the Republicans win the Wyoming Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Wyoming U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wyoming-senate-election-winner,Wyoming Senate Election Winner,12215.444727,26301.87767,False,,"[""79928077180713102609948647660034580156932658823394290272651325523866637424642"", ""45404313587021591687645147323535282421303802762508782139776179473077300208474""]",https://polymarket.com/market/will-the-republicans-win-the-wyoming-senate-race-in-2026,0xd2812e59bd6fed210509d41594231dbdd9fc3f0de0f8312c0b671e9d43c51b91,75.0,elections,united_states,wyoming-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631017,will-the-democrats-win-the-mississippi-senate-race-in-2026,Will the Democrats win the Mississippi Senate race in 2026?,Will the Democrats win the Mississippi Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Mississippi U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,mississippi-senate-election-winner,Mississippi Senate Election Winner,38965.43406699999,39690.3133,False,,"[""77001639760095266374534198365421436593389036687975321536722226607654949914567"", ""109329484956764506378760583725617100193692863947320202695087573398990069238209""]",https://polymarket.com/market/will-the-democrats-win-the-mississippi-senate-race-in-2026,0x8c9b8ad3a64088a06d45e0b296a9a836203bc7f3ef35d134c57abead446a8b72,75.0,elections,united_states,mississippi-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631018,will-the-republicans-win-the-mississippi-senate-race-in-2026,Will the Republicans win the Mississippi Senate race in 2026?,Will the Republicans win the Mississippi Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Mississippi U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,mississippi-senate-election-winner,Mississippi Senate Election Winner,59007.509571,36577.9297,False,,"[""36589074670521348842786325911391532620430247097981345860356484520500173888573"", ""4639340586725578716005500791739559303082924048072534329825226706547465941088""]",https://polymarket.com/market/will-the-republicans-win-the-mississippi-senate-race-in-2026,0xc8c5760c26490b0cd0bedcf1c61aa86c5e09c8b2886b84ff4ea2db81d5f29388,75.0,elections,united_states,mississippi-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631030,will-the-democrats-win-the-oklahoma-senate-race-in-2026,Will the Democrats win the Oklahoma Senate race in 2026?,Will the Democrats win the Oklahoma Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Oklahoma U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oklahoma-senate-election-winner,Oklahoma Senate Election Winner,6619.711002999999,15520.04153,False,,"[""112281295057865404870041957222562306206517476142557838682690649172966968734671"", ""64564597855888410825779066289398082874334191307203738739152847250485409164101""]",https://polymarket.com/market/will-the-democrats-win-the-oklahoma-senate-race-in-2026,0x83337f7e7a080c796fea1192addc126b415f21ea534cbe2ba2b3af3483c08b88,75.0,elections,united_states,oklahoma-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631031,will-the-republicans-win-the-oklahoma-senate-race-in-2026,Will the Republicans win the Oklahoma Senate race in 2026?,Will the Republicans win the Oklahoma Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Oklahoma U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oklahoma-senate-election-winner,Oklahoma Senate Election Winner,19636.15527,14958.61408,False,,"[""83554519035704522672644117478876258278018394754028161940314277335853541553559"", ""104309452422982046070067427008177275696484241243440409773417263901405335891407""]",https://polymarket.com/market/will-the-republicans-win-the-oklahoma-senate-race-in-2026,0xc1e1d5a2814a6abf40e304c00a43cfd05519caa11b04665c709b0a94d8c34d05,75.0,elections,united_states,oklahoma-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
629734,will-the-republicans-win-the-wyoming-governor-race-in-2026,Will the Republicans win the Wyoming governor race in 2026?,Will the Republicans win the Wyoming governor race in 2026?,"This market will resolve according to the winner of the 2026 Wyoming gubernatorial election.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the ""Democrat"" or ""Republican"" options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven't called the race in this state for the same candidate, this market will resolve based on the official certification.",,,wyoming-governor-winner-2026,Wyoming Governor Election Winner,9151.935657,17829.3256,False,,"[""110662231382210721528347530139180000273032668591469451320298639508988983810813"", ""99976219015035965574168901976309503181134185471894698064889695342472682228094""]",https://polymarket.com/market/will-the-republicans-win-the-wyoming-governor-race-in-2026,0xa7ff180532ac8e0a5efa29eeee07fc8cfdc0cd3bd830ef93b5ca53cbb9922633,75.0,elections,europe,wyoming-governor-winner-2026,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631045,will-the-republicans-win-the-florida-senate-race-in-2026,Will the Republicans win the Florida Senate race in 2026?,Will the Republicans win the Florida Senate race in 2026?,"This market will resolve according to the winner of the 2026 Florida U.S. Senate special election currently scheduled for November 3, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,florida-senate-election-winner,Florida Senate Election Winner,69714.98322899999,53591.3611,False,,"[""47848555635748009983462962481545341194026880518141560747711492227563791266566"", ""93154595056268120397334102801062018916555787278126869430194069115332749753248""]",https://polymarket.com/market/will-the-republicans-win-the-florida-senate-race-in-2026,0xe655180a65e17b6959aa722821312de23513cba6c6d2e3a55f47f198977316bf,75.0,elections,united_states,florida-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631057,will-the-democrats-win-the-ohio-senate-race-in-2026,Will the Democrats win the Ohio Senate race in 2026?,Will the Democrats win the Ohio Senate race in 2026?,"This market will resolve according to the winner of the 2026 Ohio U.S. Senate special election currently scheduled for November 3, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,ohio-senate-election-winner,Ohio Senate Election Winner,423305.4478100002,114441.6092,False,,"[""83018072688154066292491996133599479395547801317505487833443670253228061205312"", ""79825167762459488478206414509755176562349257846652439268369145558426777722770""]",https://polymarket.com/market/will-the-democrats-win-the-ohio-senate-race-in-2026,0x968a1a79e001d49fa3ee1429e3b95eb01797587740f86d4e6becf3ab1b275bfb,75.0,elections,united_states,ohio-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
631058,will-the-republicans-win-the-ohio-senate-race-in-2026,Will the Republicans win the Ohio Senate race in 2026?,Will the Republicans win the Ohio Senate race in 2026?,"This market will resolve according to the winner of the 2026 Ohio U.S. Senate special election currently scheduled for November 3, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,ohio-senate-election-winner,Ohio Senate Election Winner,302227.7242829999,101660.9192,False,,"[""69908185249078099348466099388148864764525845923415294308139153388799352317616"", ""23913381536137166406579511315285934624565002001604591688105636176511254870797""]",https://polymarket.com/market/will-the-republicans-win-the-ohio-senate-race-in-2026,0x771873c365f87bffd990644e4b688aebc1be7f18396d2eab64b996ff66e88669,75.0,elections,united_states,ohio-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
634878,will-the-democrats-win-the-louisiana-senate-race-in-2026,Will the Democrats win the Louisiana Senate race in 2026?,Will the Democrats win the Louisiana Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Louisiana U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,louisiana-senate-election-winner,Louisiana Senate Election Winner,21353.512960000007,36518.7224,False,2026-11-04T04:59:00Z,"[""80536528552003281640741026890878925456783654983296822683495274364289350034456"", ""109090022960169506693280284802447236443468818742086703354686360167548384699439""]",https://polymarket.com/market/will-the-democrats-win-the-louisiana-senate-race-in-2026,0x1bf5eb603d6bd74a11ba051d2cd8d7fff85100d0af19d6e9d91b29cef01f2c91,75.0,elections,united_states,louisiana-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
634879,will-the-republicans-win-the-louisiana-senate-race-in-2026,Will the Republicans win the Louisiana Senate race in 2026?,Will the Republicans win the Louisiana Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Louisiana U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,louisiana-senate-election-winner,Louisiana Senate Election Winner,16701.015626999997,38585.8106,False,2026-11-04T04:59:00Z,"[""79597156840177168343562124064866301094619106642263695929345529947536386203124"", ""40600137944982070120020561148201046074034528738262880058756488608210871246278""]",https://polymarket.com/market/will-the-republicans-win-the-louisiana-senate-race-in-2026,0x3bb59c17b8ec156f8ef55d6de522c53c8bcc8fc708bfba00e1c7820c208ee28b,75.0,elections,united_states,louisiana-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
634891,will-the-democrats-win-the-nebraska-senate-race-in-2026,Will the Democrats win the Nebraska Senate race in 2026?,Will the Democrats win the Nebraska Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Nebraska U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,nebraska-senate-election-winner,Nebraska Senate Election Winner  ,98515.62643099998,37529.84172,False,2026-11-03T00:00:00Z,"[""55269299240433422758148290868724152324629587438760275683104577693660207425448"", ""81262665299593332402996254810488669553080330014117799642811352427402737700753""]",https://polymarket.com/market/will-the-democrats-win-the-nebraska-senate-race-in-2026,0x12ac475399b12fd74917ccf0e29ce338eb4fc76c066cc8b56d01d2f9a2b17597,75.0,elections,united_states,nebraska-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
634892,will-the-republicans-win-the-nebraska-senate-race-in-2026,Will the Republicans win the Nebraska Senate race in 2026?,Will the Republicans win the Nebraska Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Nebraska U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,nebraska-senate-election-winner,Nebraska Senate Election Winner  ,240574.689587,71610.5666,False,2026-11-03T00:00:00Z,"[""92576281548134350814800877416860562553699794074017301653635964206220838638047"", ""20545755397554366279105844241414821565747450256261992143596340747510834590543""]",https://polymarket.com/market/will-the-republicans-win-the-nebraska-senate-race-in-2026,0x71e9f5312aac62bdc9b87fa8d171fa929eca6243d815298c4c7d61303f7d53dd,75.0,elections,united_states,nebraska-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630884,will-the-republicans-win-the-north-carolina-senate-race-in-2026,Will the Republicans win the North Carolina Senate race in 2026?,Will the Republicans win the North Carolina Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm North Carolina U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,north-carolina-senate-election-winner,North Carolina Senate Election Winner,80676.761877,76592.153,False,,"[""62831517509825405761763142539845746280269675872170259538293560849475982647892"", ""66273785459475184474276423059036741814958495126134511275805524603240865775761""]",https://polymarket.com/market/will-the-republicans-win-the-north-carolina-senate-race-in-2026,0xd59f25520a8c0ea44a9c9741a97c8c3d769e21f1479b9a14e1a9d475e91f522a,75.0,elections,united_states,north-carolina-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
630898,will-the-democrats-win-the-oregon-senate-race-in-2026,Will the Democrats win the Oregon Senate race in 2026?,Will the Democrats win the Oregon Senate race in 2026?,"This market will resolve according to the winner of the 2026 midterm Oregon U.S. Senate election, inclusive of any run-offs.

A candidate shall be considered to represent a party in the event that he or she is the nominee of the party in question. Candidates other than the Democratic or Republican nominee (e.g., Greens, Libertarian, independent) may be added at a later date.

Candidates who run as independents will not be encompassed by the “Democrat” or “Republican” options regardless of any affiliation they may have with the party.

The candidates may be named in the contract for the convenience of traders. In the event that any named candidate is replaced as the nominee of their respective party prior to election day, the name in the contract will be updated and the market will resolve based on the replacement nominee of the party.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race in this state for the same candidate, this market will resolve based on the official certification.",,,oregon-senate-election-winner,Oregon Senate Election Winner,3659.3219640000007,23254.17318,False,,"[""2092757373218904768373533040846280132805161861393140519418262456097465213332"", ""115425469352125405408452417281297924379268274749766556673380359025991529324753""]",https://polymarket.com/market/will-the-democrats-win-the-oregon-senate-race-in-2026,0x4d8d13e33bec0960ea72b2631464f34fb7b96044eb86c16f65c069d118a5bdbc,75.0,elections,united_states,oregon-senate-election-winner,public_or_macro_driven,False,matched elections keywords,80.0,70.0,elections,mock: assumed in scope,keep,
