market_id,market_slug,market_name,question,description,category,tags,event_slug,event_title,volume,liquidity,closed,close_time,clob_token_ids,market_url
559665,will-corey-booker-win-the-2028-democratic-presidential-nomination-125,Will Cory Booker win the 2028 Democratic presidential nomination?,Will Cory Booker win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,25243875.740376923,1900174.80834,False,2028-11-07T00:00:00Z,"[""50887272939612765629559172143901565817521391945540156085421963433918821328137"", ""29006371059590547574472177233842141554614007974283936149779962779213443973844""]",https://polymarket.com/market/will-corey-booker-win-the-2028-democratic-presidential-nomination-125
559666,will-tim-walz-win-the-2028-democratic-presidential-nomination-475,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,42519597.373478,2780823.92485,False,2028-11-07T00:00:00Z,"[""104464678880204778606895232389511543522030897731392516718349574106843434770446"", ""90935594925886073322524509252821043048115343298080885997215308777385571383769""]",https://polymarket.com/market/will-tim-walz-win-the-2028-democratic-presidential-nomination-475
559667,will-michelle-obama-win-the-2028-democratic-presidential-nomination-777,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,25968230.098530296,2112421.4242,False,2028-11-07T00:00:00Z,"[""83723134981785004242996949681785273460678873813693556756054904164484296299719"", ""107146110974011455665373243296921398136854344089489911087344946921091914123046""]",https://polymarket.com/market/will-michelle-obama-win-the-2028-democratic-presidential-nomination-777
559668,will-mark-kelly-win-the-2028-democratic-presidential-nomination-479,Will Mark Kelly win the 2028 Democratic presidential nomination?,Will Mark Kelly win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,16534958.505644454,582993.14027,False,2028-11-07T00:00:00Z,"[""92325249719485031139867422012514654102580961954747753469470405147070256604118"", ""5116999494213083595175041146469973274436003044730013359502912125889113751080""]",https://polymarket.com/market/will-mark-kelly-win-the-2028-democratic-presidential-nomination-479
559669,will-rahm-emanuel-win-the-2028-democratic-presidential-nomination-299,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,14284299.460527943,735436.83551,False,2028-11-07T00:00:00Z,"[""10521981432803570450946212503203364998108630328528216082760514453664705157397"", ""91949042216127305292438280992722171735754548787382833799906976841509942727662""]",https://polymarket.com/market/will-rahm-emanuel-win-the-2028-democratic-presidential-nomination-299
559670,will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676,Will Gina Raimondo win the 2028 Democratic presidential nomination?,Will Gina Raimondo win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,35449285.23319485,2158411.39449,False,2028-11-07T00:00:00Z,"[""35165603539035270209469650915267170915291414186795231160733227083640059691764"", ""82254794773423437491598574581796732934760602553828664932786984448280136473130""]",https://polymarket.com/market/will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676
559671,will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,38425583.84718459,2549566.85156,False,2028-11-07T00:00:00Z,"[""19323997520040734631220675039559156784534982703459512097490198935565229528445"", ""111309365336519526711604102518316708823622751854213281307404397618571408959194""]",https://polymarket.com/market/will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445
559672,will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,Will Roy Cooper win the 2028 Democratic presidential nomination?,Will Roy Cooper win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,31157045.117076423,1796592.19868,False,2028-11-07T00:00:00Z,"[""30732552320006664177902085971957467957450485111214036633872573588757974348601"", ""55053374667733007627913689484290555932799177921000957543346276204775142445823""]",https://polymarket.com/market/will-roy-cooper-win-the-2028-democratic-presidential-nomination-286
559673,will-john-fetterman-win-the-2028-democratic-presidential-nomination-941,Will John Fetterman win the 2028 Democratic presidential nomination?,Will John Fetterman win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,23969089.17439413,1870235.49252,False,2028-11-07T00:00:00Z,"[""71289010523270989807437428651002770360280908813019627976988032260868574107425"", ""68686505966910102763700888296813272792512562699674656659355148432859571994559""]",https://polymarket.com/market/will-john-fetterman-win-the-2028-democratic-presidential-nomination-941
559674,will-jared-polis-win-the-2028-democratic-presidential-nomination-837,Will Jared Polis win the 2028 Democratic presidential nomination?,Will Jared Polis win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,27003790.966946818,958850.98156,False,2028-11-07T00:00:00Z,"[""42119164854283656238382173699154739480090965550328051492328192273011556335098"", ""39150381508679235943386404690610035044747196600759141560840372170757042543675""]",https://polymarket.com/market/will-jared-polis-win-the-2028-democratic-presidential-nomination-837
559675,will-jon-stewart-win-the-2028-democratic-presidential-nomination-518,Will Jon Stewart win the 2028 Democratic presidential nomination?,Will Jon Stewart win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,24493933.0344703,262143.19846,False,2028-11-07T00:00:00Z,"[""58343456405874365460518182619380252930558598368174305791768670198253267891911"", ""84566561349071752664514432513198569980219178901068420341175150225620958953893""]",https://polymarket.com/market/will-jon-stewart-win-the-2028-democratic-presidential-nomination-518
559676,will-barack-obama-win-the-2028-democratic-presidential-nomination-265,Will Barack Obama win the 2028 Democratic presidential nomination?,Will Barack Obama win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,33680764.56478863,2401481.70727,False,2028-11-07T00:00:00Z,"[""88927218779847397120407909832537568114340511586397698395193736044476021744522"", ""93993883668914241189795812807312922412111034935516092303580333564217329905759""]",https://polymarket.com/market/will-barack-obama-win-the-2028-democratic-presidential-nomination-265
559677,will-hillary-clinton-win-the-2028-democratic-presidential-nomination,Will Hillary Clinton win the 2028 Democratic presidential nomination?,Will Hillary Clinton win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,43377457.768798836,2808360.01118,False,2028-11-07T00:00:00Z,"[""6349038249650226718426900942104344803413105653564595362433352811865798195800"", ""57931882677606943294773135604094039468334392354204920135953322654005083822055""]",https://polymarket.com/market/will-hillary-clinton-win-the-2028-democratic-presidential-nomination
559678,will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,Will Liz Cheney win the 2028 Democratic presidential nomination?,Will Liz Cheney win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,38177725.8530461,2513901.00899,False,2028-11-07T00:00:00Z,"[""41340056280794024415573839406074658402877379128871144681466050648033201160259"", ""63802361760137863513735993346883582181207639895442036953936089060482564982249""]",https://polymarket.com/market/will-liz-cheney-win-the-2028-democratic-presidential-nomination-551
559679,will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,Will Bernie Sanders win the 2028 Democratic presidential nomination?,Will Bernie Sanders win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,51339449.81699723,1839128.94928,False,2028-11-07T00:00:00Z,"[""113510300123120868861281132282742729065975487298059944817273881893086209196585"", ""3444964147133304300560138317203877470064591148213906708394693248804691192318""]",https://polymarket.com/market/will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879
559680,will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,Will Phil Murphy win the 2028 Democratic presidential nomination?,Will Phil Murphy win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,41654807.90190354,2762394.34832,False,2028-11-07T00:00:00Z,"[""81633484456710374417231462107666791993850637546563366185897100962157481970040"", ""114507466536734360808195115190160357255467689128176113085692265197019898971527""]",https://polymarket.com/market/will-phil-murphy-win-the-2028-democratic-presidential-nomination-611
559681,will-lebron-james-win-the-2028-democratic-presidential-nomination,Will LeBron James win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,43583197.391686834,2801006.63505,False,2028-11-07T00:00:00Z,"[""100561779829530520068956424581003844045516012444425572625523659025114550346085"", ""46254744034025107660239982269249567113656697231872036621777316158933638064598""]",https://polymarket.com/market/will-lebron-james-win-the-2028-democratic-presidential-nomination
559682,will-person-a-win-the-2028-democratic-presidential-nomination,Will Hunter Biden win the 2028 Democratic presidential nomination?,Will Hunter Biden win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,43551033.568555646,1382772.51205,False,2028-11-07T00:00:00Z,"[""11343337042526652606304508556838778144915122118685013460142819817079620240439"", ""19117858613830240204442128472263675815111662346578092643025820800380629933012""]",https://polymarket.com/market/will-person-a-win-the-2028-democratic-presidential-nomination
559683,will-george-clooney-win-the-2028-democratic-presidential-nomination,Will George Clooney win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,42598704.45027048,2387583.70232,False,2028-11-07T00:00:00Z,"[""48218088132821386640274752564592889805082274744128282833036735027928992155024"", ""5645396948464928632054207670692862818297222862819597089648758232622731040046""]",https://polymarket.com/market/will-george-clooney-win-the-2028-democratic-presidential-nomination
559684,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,49921869.08439352,694788.9149,False,2028-11-07T00:00:00Z,"[""46211769122513729244602558513001215391004042100934296321661285791281233261657"", ""76057920052421891902791411567177996435483774677774664174053982044923692373687""]",https://polymarket.com/market/will-chelsea-clinton-win-the-2028-democratic-presidential-nomination
559685,will-mrbeast-win-the-2028-democratic-presidential-nomination,Will MrBeast win the 2028 Democratic presidential nomination?,Will MrBeast win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,39857552.35709082,2424521.70641,False,2028-11-07T00:00:00Z,"[""51035537065442638321333063915918274102446051033989435618245745345113522914516"", ""93910251767329056141706007839545721784238465183449597462421810827705938093892""]",https://polymarket.com/market/will-mrbeast-win-the-2028-democratic-presidential-nomination
559686,will-dwayne-the-rock-johnson-win-the-2028-democratic-presidential-nomination,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,12274478.79698306,858560.95089,False,2028-11-07T00:00:00Z,"[""40963724357262746498642320898188195118391211877976821531149510360187173789737"", ""14959910401705469574520698331840889689202579612030624016640567510369602599866""]",https://polymarket.com/market/will-dwayne-the-rock-johnson-win-the-2028-democratic-presidential-nomination
559687,will-oprah-winfrey-win-the-2028-democratic-presidential-nomination,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,54077431.18613604,2788235.54602,False,2028-11-07T00:00:00Z,"[""2213957649161627793381994368131485505647723208738124952452819345058597751695"", ""44046525152074436753629616217525652949736205933417533647338274649282385796755""]",https://polymarket.com/market/will-oprah-winfrey-win-the-2028-democratic-presidential-nomination
559688,will-andrew-yang-win-the-2028-democratic-presidential-nomination,Will Andrew Yang win the 2028 Democratic presidential nomination?,Will Andrew Yang win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,48050094.67257493,2654017.38842,False,2028-11-07T00:00:00Z,"[""102504892414163237174864879683522880588750452841477290216845150938663289742135"", ""21234886083000978203440582985665409733123024063268807484684316771005736994028""]",https://polymarket.com/market/will-andrew-yang-win-the-2028-democratic-presidential-nomination
559689,will-beto-orourke-win-the-2028-democratic-presidential-nomination,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,42283331.33269465,2665086.08363,False,2028-11-07T00:00:00Z,"[""37126434962149084556522721025504254258386171468763869879755961635390358765833"", ""2426274669138238576933962603416907393958833898063513872892433203206006096668""]",https://polymarket.com/market/will-beto-orourke-win-the-2028-democratic-presidential-nomination
559690,will-kim-kardashian-win-the-2028-democratic-presidential-nomination,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,41983440.71888728,2826520.95071,False,2028-11-07T00:00:00Z,"[""55087250670040717711131370018408221134109122974378698780636020561523521220754"", ""108145967398435925971960442906832714254932011684365058146885679351681137451999""]",https://polymarket.com/market/will-kim-kardashian-win-the-2028-democratic-presidential-nomination
559691,will-chris-murphy-win-the-2028-democratic-presidential-nomination,Will Chris Murphy win the 2028 Democratic presidential nomination?,Will Chris Murphy win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,16980636.20118368,1931999.24965,False,2028-11-07T00:00:00Z,"[""8815924480259634499011776432080696931704057619336093802050596292915996723758"", ""45099054006923138281311463758770234951153596952213440096254242321807308634603""]",https://polymarket.com/market/will-chris-murphy-win-the-2028-democratic-presidential-nomination
559692,will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,35683130.47483669,2619590.75608,False,2028-11-07T00:00:00Z,"[""22103094389913052942362639589409218272323168761614999702665821259175535456835"", ""10893367019711826592833821276710094799225035200719824531380610476790390190688""]",https://polymarket.com/market/will-jasmine-crockett-win-the-2028-democratic-presidential-nomination
559693,will-ruben-gallego-win-the-2028-democratic-presidential-nomination,Will Ruben Gallego win the 2028 Democratic presidential nomination?,Will Ruben Gallego win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,8149477.534519031,1151639.1405,False,2028-11-07T00:00:00Z,"[""94658518227479141344875476648819337938746150529318297759951212169676959854478"", ""89549550119611798541187132573193884477265258658615163602217456913355320927577""]",https://polymarket.com/market/will-ruben-gallego-win-the-2028-democratic-presidential-nomination
559694,will-ro-khanna-win-the-2028-democratic-presidential-nomination,Will Ro Khanna win the 2028 Democratic presidential nomination?,Will Ro Khanna win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,11056011.426648533,241080.9023,False,2028-11-07T00:00:00Z,"[""20374050108659687356429749447884880983779889840007423115803042125707701269498"", ""2610336024939503976910443133965525155112118948066646227040491461288298872236""]",https://polymarket.com/market/will-ro-khanna-win-the-2028-democratic-presidential-nomination
559695,will-james-talarico-win-the-2028-democratic-presidential-nomination,Will James Talarico win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,10084517.721723039,289759.69886,False,2028-11-07T00:00:00Z,"[""52535923606561722941567320365820395300598958985353103429657683100920373025261"", ""20643805904661385280242837899001038341346631607217619709766724611396929658707""]",https://polymarket.com/market/will-james-talarico-win-the-2028-democratic-presidential-nomination
559696,will-graham-platner-win-the-2028-democratic-presidential-nomination,Will Graham Platner win the 2028 Democratic presidential nomination?,Will Graham Platner win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",,,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,7283109.067473002,2243277.24245,False,2028-11-07T00:00:00Z,"[""54840717483866263964304723492966182979723045222316848733193673523986124053075"", ""2830559553603011758209706316487895188007644895898957662939818867834634821212""]",https://polymarket.com/market/will-graham-platner-win-the-2028-democratic-presidential-nomination
560317,putin-out-before-2027-346,"Putin out as President of Russia by December 31, 2026?","Putin out as President of Russia by December 31, 2026?","This market will resolve to “Yes” if Vladimir Putin ceases to be President of Russia for any period of time between market creation and the specified date (ET). Otherwise, this market will resolve to “No”.

An announcement of Vladimir Putin's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

If the specified individual is detained, effectively removed from the specified position, or otherwise permanently prevented from fulfilling the duties of the specified position within this market’s timeframe, it will qualify for a “Yes” resolution.

The resolution source for this market will be official information from Vladimir Putin and the government of Russia; however, a consensus of credible reporting may also be used.",,,putin-out-before-2027,Putin out as President of Russia by...?,17237986.13585108,1164075.856,False,2026-12-31T18:30:00Z,"[""350977769852917329387037893294763093471844346281449484439085576212613048126"", ""87073899845581463485186346288398658568334162612963837182986759797304993556208""]",https://polymarket.com/market/putin-out-before-2027-346
561229,will-jd-vance-win-the-2028-us-presidential-election,Will JD Vance win the 2028 US Presidential Election?,Will JD Vance win the 2028 US Presidential Election?,"The 2028 US Presidential Election is scheduled to take place on November 7, 2028.

This market will resolve to the person who wins the 2028 US Presidential Election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2029) this market will resolve based on who is inaugurated.",,,presidential-election-winner-2028,Presidential Election Winner 2028,14661106.966561008,552280.0103,False,2028-11-07T00:00:00Z,"[""16040015440196279900485035793550429453516625694844857319147506590755961451627"", ""94476829201604408463453426454480212459887267917122244941405244686637914508323""]",https://polymarket.com/market/will-jd-vance-win-the-2028-us-presidential-election
561230,will-gavin-newsom-win-the-2028-us-presidential-election,Will Gavin Newsom win the 2028 US Presidential Election?,Will Gavin Newsom win the 2028 US Presidential Election?,"The 2028 US Presidential Election is scheduled to take place on November 7, 2028.

This market will resolve to the person who wins the 2028 US Presidential Election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2029) this market will resolve based on who is inaugurated.",,,presidential-election-winner-2028,Presidential Election Winner 2028,17391127.069104105,443545.38876,False,2028-11-07T00:00:00Z,"[""98250445447699368679516529207365255018790721464590833209064266254238063117329"", ""18823838997443878656879952590502524526556504037944392973476854588563571859850""]",https://polymarket.com/market/will-gavin-newsom-win-the-2028-us-presidential-election
561231,will-alexandria-ocasio-cortez-win-the-2028-us-presidential-election,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,"The 2028 US Presidential Election is scheduled to take place on November 7, 2028.

This market will resolve to the person who wins the 2028 US Presidential Election.

The resolution source for this market is the Associated Press, Fox News, and NBC. This market will resolve once all three sources call the race for the same candidate. If all three sources haven’t called the race for the same candidate by the inauguration date (January 20, 2029) this market will resolve based on who is inaugurated.",,,presidential-election-winner-2028,Presidential Election Winner 2028,12578372.818489864,308739.2202,False,2028-11-07T00:00:00Z,"[""8113830512143065501177519557124858581375945005490796772950589720955457782465"", ""11493926619286817179231142642565394485790380952577225820901334479399429951651""]",https://polymarket.com/market/will-alexandria-ocasio-cortez-win-the-2028-us-presidential-election
